,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,Player_socre_margin,Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,y_value_p1,y_value_p2,Momentum difference,point_victor_p2
4544,0.652173913,0.434782609,0.75,0.526315789,0.473684211,0.4,1,0,0,0,0.363636364,5,2,0,0,1,1,00:32:07,-0.032258065,0.363636364,1,0,0,0,50.08880391,28.16467368,21.92413023,1
4545,0.625,0.416666667,0.75,0.526315789,0.473684211,0.4,1,0,0,0,0.606060606,4,2,1,0,1,1,00:32:25,0,0.606060606,1,0,15,0,54.88185917,29.22267368,25.65918548,1
4546,0.6,0.4,0.75,0.526315789,0.473684211,0.4,2,0,0,0,0.303030303,5,1,2,0,1,1,00:32:45,0.032258065,0.303030303,1,0,30,0,57.07811,26.24607368,30.83203632,1
4547,0.576923077,0.384615385,0.75,0.526315789,0.473684211,0.4,2,0,0,0,0.454545455,4,2,3,0,1,1,00:33:01,0.064516129,0.454545455,1,0,40,0,61.82471077,27.21767368,34.60703709,1
4548,0.576923077,0.384615385,0.75,0.55,0.5,0.4,2,0,0,0,0.454545455,4,2,0,0,2,1,00:34:38,0.032258065,0.454545455,0,1,0,0,31.14138077,46.20153,-15.06014923,2
4549,0.576923077,0.384615385,0.75,0.523809524,0.476190476,0.4,1,0,0,0,0.484848485,5,2,0,1,2,1,00:35:03,0,0.484848485,0,1,0,15,32.27578077,52.66824762,-20.39246685,2
4550,0.576923077,0.384615385,0.75,0.545454545,0.5,0.4,0,0,0,0,0.121212121,5,1,0,2,2,1,00:35:27,-0.032258065,0.121212121,0,1,0,30,24.93058077,51.22954272,-26.29896195,2
4551,0.576923077,0.384615385,0.75,0.545454545,0.5,0.5,0,0,0,0,-0.212121212,4,2,0,3,2,2,00:35:54,-0.064516129,-0.212121212,0,1,0,40,21.73618077,52.77681272,-31.04063195,2
4552,0.555555556,0.37037037,0.75,0.545454545,0.5,0.5,0,0,0,0,0.848484848,4,2,0,0,1,1,00:36:49,-0.032258065,0.848484848,1,0,0,0,51.99617815,33.22847272,18.76770542,1
4553,0.555555556,0.37037037,0.75,0.565217391,0.47826087,0.5,0,0,0,0,0.03030303,5,1,0,0,2,1,00:48:35,-0.096774194,0.03030303,0,1,0,0,23.51924815,42.10984304,-18.5905949,1
4554,0.555555556,0.37037037,0.75,0.565217391,0.47826087,0.571428571,0,0,1,0,-0.090909091,2,2,1,0,2,2,00:49:12,-0.129032258,-0.090909091,0,1,15,0,29.23184815,37.79744304,-8.565594894,2
4555,0.555555556,0.37037037,0.75,0.583333333,0.5,0.571428571,0,0,1,0,0.090909091,5,2,0,1,2,1,00:50:15,-0.161290323,0.090909091,0,1,15,15,31.83784815,48.85953333,-17.02168518,2
4556,0.555555556,0.37037037,0.75,0.56,0.48,0.571428571,0,1,1,0,0.303030303,4,2,0,2,2,1,00:50:44,-0.193548387,0.303030303,0,1,15,30,32.49484815,55.45557,-22.96072185,2
4557,0.555555556,0.37037037,0.75,0.576923077,0.5,0.571428571,0,1,0,0,-0.121212121,5,1,0,3,2,1,00:51:06,-0.225806452,-0.121212121,0,1,15,40,21.51424815,55.31347077,-33.79922262,2
4558,0.535714286,0.357142857,0.75,0.576923077,0.5,0.571428571,0,1,0,0,0.272727273,5,1,0,0,1,1,00:52:02,-0.193548387,0.272727273,1,0,0,0,45.21712643,29.19313077,16.02399566,1
4559,0.517241379,0.344827586,0.75,0.576923077,0.5,0.571428571,1,0,0,0,0.454545455,4,2,1,0,1,1,00:52:18,-0.161290323,0.454545455,1,0,15,0,51.8262162,28.58243077,23.24378544,1
4560,0.5,0.333333333,0.75,0.576923077,0.5,0.571428571,1,0,0,0,0.363636364,5,1,2,0,1,1,00:52:44,-0.129032258,0.363636364,1,0,30,0,55.48851333,28.41283077,27.07568256,1
4561,0.483870968,0.322580645,0.75,0.576923077,0.5,0.571428571,1,0,0,0,0.575757576,3,2,3,0,1,1,00:52:59,-0.096774194,0.575757576,1,0,40,0,58.95485581,28.03643077,30.91842504,1
4562,0.483870968,0.322580645,0.75,0.555555556,0.481481481,0.571428571,0,0,0,0,-0.060606061,5,1,0,0,2,1,00:53:38,-0.129032258,-0.060606061,0,1,0,0,21.61732581,41.24200407,-19.62467826,2
4563,0.483870968,0.322580645,0.75,0.571428571,0.464285714,0.571428571,0,0,0,0,0.484848485,3,1,0,1,2,1,00:53:59,-0.096774194,0.484848485,0,1,0,15,24.53532581,48.37152856,-23.83620276,1
4564,0.483870968,0.322580645,0.75,0.571428571,0.464285714,0.625,0,0,1,0,-0.303030303,5,1,1,0,2,2,00:54:27,-0.129032258,-0.303030303,0,1,15,15,31.05932581,40.56010857,-9.50078276,2
4565,0.483870968,0.322580645,0.75,0.586206897,0.448275862,0.625,0,0,1,0,0.515151515,5,1,0,1,2,1,00:55:10,-0.096774194,0.515151515,0,1,15,30,35.63632581,53.34898793,-17.71266213,1
4566,0.483870968,0.322580645,0.75,0.566666667,0.433333333,0.625,0,1,1,0,0.484848485,4,2,1,0,2,1,00:55:55,-0.129032258,0.484848485,0,1,30,30,38.20192581,49.47341333,-11.27148753,2
4567,0.483870968,0.322580645,0.75,0.580645161,0.451612903,0.625,0,1,0,0,0.363636364,4,2,0,1,2,1,00:56:20,-0.161290323,0.363636364,0,1,30,40,26.19792581,52.27975,-26.08182419,2
4568,0.483870968,0.322580645,0.6,0.580645161,0.451612903,0.625,0,1,1,0,-0.181818182,1,2,0,0,1,2,00:57:52,-0.193548387,-0.181818182,1,0,0,0,39.14625581,17.96175,21.18450581,2
4569,0.5,0.3125,0.6,0.580645161,0.451612903,0.625,0,0,2,0,0.878787879,3,2,0,1,1,1,00:58:31,-0.225806452,0.878787879,1,0,0,15,61.658305,36.28012,25.378185,2
4570,0.5,0.3125,0.5,0.580645161,0.451612903,0.625,0,0,2,0,-0.181818182,4,2,0,2,1,2,00:59:00,-0.193548387,-0.181818182,1,0,0,30,51.545305,30.86179,20.683515,1
4571,0.484848485,0.303030303,0.5,0.580645161,0.451612903,0.625,0,0,1,0,0.666666667,5,1,1,0,1,1,00:59:33,-0.161290323,0.666666667,1,0,15,30,59.01292394,32.43985,26.57307394,1
4572,0.484848485,0.303030303,0.428571429,0.580645161,0.451612903,0.625,0,0,1,0,-0.424242424,1,2,2,0,1,2,00:59:56,-0.193548387,-0.424242424,1,0,30,30,43.00209537,12.77045,30.23164537,2
4573,0.470588235,0.294117647,0.428571429,0.580645161,0.451612903,0.625,1,0,1,0,0.484848485,4,2,0,1,1,1,01:00:44,-0.161290323,0.484848485,1,0,30,40,52.51337202,33.21712,19.29625202,1
4574,0.457142857,0.285714286,0.428571429,0.580645161,0.451612903,0.625,2,0,1,0,0.666666667,4,1,1,0,1,1,01:01:23,-0.096774194,0.666666667,1,0,60,40,59.09178143,30.28985,28.80193143,1
4575,0.457142857,0.285714286,0.428571429,0.59375,0.4375,0.625,2,0,0,0,-0.03030303,3,2,0,0,2,1,01:01:54,-0.064516129,-0.03030303,0,1,0,0,19.75205143,38.71303,-18.96097857,1
4576,0.457142857,0.285714286,0.428571429,0.59375,0.4375,0.666666667,1,0,0,0,-0.818181818,2,2,0,0,2,2,01:02:55,-0.129032258,-0.818181818,0,1,15,15,8.009451432,28.60578,-20.59632857,2
4577,0.457142857,0.285714286,0.428571429,0.606060606,0.454545455,0.666666667,0,0,0,0,0.272727273,4,1,0,1,2,1,01:03:45,-0.161290323,0.272727273,0,1,15,30,21.96225143,48.36802425,-26.40577281,2
4578,0.457142857,0.285714286,0.428571429,0.617647059,0.470588235,0.666666667,0,0,0,0,0.060606061,5,1,0,2,2,1,01:04:10,-0.193548387,0.060606061,0,1,15,40,21.30525143,52.0935053,-30.78825386,2
4579,0.457142857,0.285714286,0.375,0.617647059,0.470588235,0.666666667,0,0,0,0,-0.363636364,4,2,0,0,1,2,01:05:50,-0.225806452,-0.363636364,1,0,0,0,35.33511,20.5794353,14.75567471,2
4580,0.472222222,0.305555556,0.375,0.617647059,0.470588235,0.666666667,0,0,0,0,0.636363636,4,2,0,1,1,1,01:06:23,-0.193548387,0.636363636,1,0,0,15,46.52631056,35.7791053,10.74720526,1
4581,0.459459459,0.297297297,0.375,0.617647059,0.470588235,0.666666667,1,0,0,0,0.727272727,4,1,0,0,1,1,01:07:39,-0.161290323,0.727272727,1,0,30,30,47.9064381,31.6488353,16.25760281,1
4582,0.447368421,0.289473684,0.375,0.617647059,0.470588235,0.666666667,2,0,0,0,0.727272727,5,1,1,0,1,1,01:08:00,-0.129032258,0.727272727,1,0,40,30,55.35663263,33.7988353,21.55779733,1
4583,0.447368421,0.289473684,0.375,0.628571429,0.485714286,0.666666667,2,0,0,0,0.181818182,4,2,0,0,2,1,01:09:11,-0.129032258,0.181818182,0,1,15,0,24.42190263,44.38710143,-19.9651988,2
4584,0.447368421,0.289473684,0.375,0.638888889,0.5,0.666666667,1,0,0,0,0.272727273,1,2,0,1,2,1,01:09:37,-0.161290323,0.272727273,0,1,15,15,17.75830263,43.50442222,-25.74611959,2
4585,0.447368421,0.289473684,0.375,0.648648649,0.513513514,0.666666667,0,0,0,0,0.242424242,4,2,0,2,2,1,01:10:08,-0.193548387,0.242424242,0,1,15,30,22.39070263,53.9097619,-31.51905927,2
4586,0.447368421,0.289473684,0.375,0.657894737,0.526315789,0.666666667,0,0,0,0,0.121212121,5,1,0,3,2,1,01:10:40,-0.225806452,0.121212121,0,1,15,40,21.82010263,57.68815053,-35.8680479,2
4587,0.461538462,0.282051282,0.375,0.657894737,0.526315789,0.666666667,0,0,0,0,0.878787879,4,2,0,0,1,1,01:12:38,-0.258064516,0.878787879,1,0,0,0,49.52775821,35.34641053,14.18134768,2
4588,0.461538462,0.282051282,0.333333333,0.657894737,0.526315789,0.666666667,0,0,0,0,-0.545454545,1,2,0,1,1,2,01:13:02,-0.290322581,-0.545454545,1,0,0,15,26.28159154,16.51608053,9.765511013,2
4589,0.461538462,0.282051282,0.3,0.657894737,0.526315789,0.666666667,0,0,0,0,-0.393939394,1,2,0,2,1,2,01:13:49,-0.322580645,-0.393939394,1,0,0,30,28.12725821,22.73775053,5.389507681,2
4590,0.475,0.3,0.3,0.657894737,0.526315789,0.666666667,1,0,0,0,0.939393939,4,1,0,0,1,1,01:15:50,-0.258064516,0.939393939,1,0,15,40,50.4585975,35.03181053,15.42678697,1
4591,0.487804878,0.317073171,0.3,0.657894737,0.526315789,0.666666667,1,0,0,0,0.909090909,5,1,1,0,1,1,01:16:09,-0.225806452,0.909090909,1,0,30,40,56.38579829,36.78081053,19.60498777,1
4592,0.476190476,0.30952381,0.3,0.657894737,0.526315789,0.666666667,1,0,1,0,0.393939394,5,2,2,0,1,1,01:16:32,-0.258064516,0.393939394,1,0,40,40,60.9733681,31.08041053,29.89295757,2
4593,0.488372093,0.325581395,0.3,0.657894737,0.526315789,0.666666667,0,0,1,0,0.666666667,4,2,0,1,1,1,01:17:27,-0.225806452,0.666666667,1,0,40,60,53.18414163,36.75608053,16.4280611,1
4594,0.5,0.340909091,0.3,0.657894737,0.526315789,0.666666667,0,0,1,0,0.454545455,5,2,0,0,1,1,01:18:17,-0.193548387,0.454545455,1,0,40,40,52.68786182,31.88241053,20.80545129,1
4595,0.488888889,0.333333333,0.3,0.657894737,0.526315789,0.666666667,1,0,0,0,0.727272727,3,2,1,0,1,1,01:18:45,-0.161290323,0.727272727,1,0,60,40,50.90407667,31.19141053,19.71266614,1
4596,0.488888889,0.333333333,0.3,0.657894737,0.526315789,0.7,1,0,0,0,-0.848484848,1,2,0,0,2,2,01:19:47,-0.225806452,-0.848484848,0,1,0,15,5.318746665,27.14774052,-21.82899386,2
4597,0.488888889,0.333333333,0.3,0.657894737,0.526315789,0.727272727,1,0,0,0,-0.484848485,4,2,0,1,2,2,01:20:34,-0.258064516,-0.484848485,0,1,0,30,16.58074667,42.76959234,-26.18884568,2
4598,0.488888889,0.333333333,0.3,0.641025641,0.512820513,0.727272727,0,0,0,0,0.424242424,5,2,0,2,2,1,01:21:49,-0.290322581,0.424242424,0,1,0,40,27.09414667,58.73333387,-31.6391872,2
4599,0.47826087,0.326086957,0.3,0.641025641,0.512820513,0.727272727,0,0,0,0,0.212121212,5,1,0,0,1,1,01:23:35,-0.258064516,0.212121212,1,0,0,0,41.7492474,27.69306387,14.05618353,1
4600,0.489361702,0.340425532,0.3,0.641025641,0.512820513,0.727272727,0,0,0,0,0.575757576,5,2,1,0,1,1,01:23:53,-0.225806452,0.575757576,1,0,15,0,51.82944277,33.62166387,18.2077789,1
4601,0.5,0.354166667,0.3,0.641025641,0.512820513,0.727272727,0,0,0,0,0.515151515,5,1,2,0,1,1,01:24:14,-0.193548387,0.515151515,1,0,30,0,54.05612167,31.70306387,22.3530578,1
4602,0.489795918,0.346938776,0.3,0.641025641,0.512820513,0.727272727,1,0,0,0,0.333333333,4,2,3,0,1,1,01:24:32,-0.161290323,0.333333333,1,0,40,0,55.9311749,28.26366387,27.66751103,1
4603,0.489795918,0.346938776,0.3,0.65,0.525,0.727272727,1,0,0,0,0.121212121,5,1,0,0,2,1,01:25:06,-0.193548387,0.121212121,0,1,0,0,23.4742449,45.30036182,-21.82611692,2
4604,0.489795918,0.346938776,0.3,0.658536585,0.536585366,0.727272727,1,0,0,0,0.424242424,1,1,0,1,2,1,01:26:11,-0.225806452,0.424242424,0,1,0,15,18.8842449,45.04780621,-26.16356131,2
4605,0.489795918,0.346938776,0.3,0.666666667,0.547619048,0.727272727,0,0,0,0,0.03030303,5,2,0,2,2,1,01:26:35,-0.258064516,0.03030303,0,1,0,30,21.9712449,53.88309944,-31.91185454,2
4606,0.489795918,0.346938776,0.3,0.666666667,0.547619048,0.666666667,0,0,0,0,-0.121212121,4,2,0,3,2,2,01:27:02,-0.290322581,-0.121212121,0,1,0,40,20.0662449,55.87658763,-35.81034273,2
4607,0.48,0.34,0.3,0.666666667,0.547619048,0.666666667,1,0,0,0,0.363636364,3,2,0,0,1,1,01:29:07,-0.258064516,0.363636364,1,0,0,0,42.084114,26.55924763,15.52486637,1
4608,0.470588235,0.333333333,0.3,0.666666667,0.547619048,0.666666667,2,0,0,0,0.484848485,4,2,1,0,1,1,01:29:27,-0.225806452,0.484848485,1,0,15,0,51.16049862,30.31324763,20.847251,1
4609,0.470588235,0.333333333,0.363636364,0.666666667,0.547619048,0.666666667,2,0,0,1,-0.393939394,1,2,0,0,1,2,01:30:17,-0.225806452,-0.393939394,1,0,30,15,31.63568044,20.68424763,10.95143282,1
4610,0.480769231,0.326923077,0.363636364,0.666666667,0.547619048,0.666666667,1,0,0,1,0.787878788,4,2,1,0,1,1,01:30:53,-0.258064516,0.787878788,1,0,40,15,54.0748599,40.52324763,13.55161227,2
4611,0.480769231,0.326923077,0.416666667,0.666666667,0.547619048,0.666666667,0,0,0,1,-0.181818182,4,2,0,1,1,2,01:32:04,-0.258064516,-0.181818182,1,0,40,40,38.32974475,34.15791763,4.171827122,1
4612,0.480769231,0.326923077,0.416666667,0.666666667,0.547619048,0.615384615,0,0,0,0,-0.787878788,2,2,0,0,2,2,01:33:50,-0.258064516,-0.787878788,0,1,0,0,7.326414747,29.83534685,-22.50893211,2
4613,0.471698113,0.320754717,0.416666667,0.666666667,0.547619048,0.615384615,0,0,0,0,0.666666667,4,2,0,0,1,1,01:45:33,-0.258064516,0.666666667,1,0,0,0,47.21854572,32.45001685,14.76852887,1
4614,0.481481481,0.333333333,0.416666667,0.666666667,0.547619048,0.615384615,0,0,0,0,0.393939394,4,2,1,0,1,1,01:45:57,-0.225806452,0.393939394,1,0,15,0,47.74278555,28.84101685,18.9017687,1
4615,0.490909091,0.345454545,0.416666667,0.666666667,0.547619048,0.615384615,0,0,0,0,0.575757576,4,2,2,0,1,1,01:46:21,-0.193548387,0.575757576,1,0,30,0,54.2771803,31.24701685,23.03016345,1
4616,0.5,0.357142857,0.416666667,0.666666667,0.547619048,0.615384615,0,0,0,0,0.151515152,5,1,3,0,1,1,01:46:59,-0.161290323,0.151515152,1,0,40,0,53.82038952,26.66641685,27.15397267,1
4617,0.5,0.357142857,0.416666667,0.666666667,0.547619048,0.571428571,0,0,0,1,-0.666666667,1,2,0,0,2,2,01:48:09,-0.129032258,-0.666666667,0,1,0,0,7.076659525,35.25857762,-28.1819181,1
4618,0.5,0.357142857,0.416666667,0.666666667,0.547619048,0.533333333,0,0,0,1,0.242424242,2,1,1,0,2,2,01:48:55,-0.096774194,0.242424242,0,1,15,0,24.14005952,48.12197762,-23.9819181,1
4619,0.5,0.357142857,0.416666667,0.666666667,0.547619048,0.5,0,0,0,1,-0.212121212,5,2,2,0,2,2,01:49:56,-0.129032258,-0.212121212,0,1,30,0,29.69165952,49.49857762,-19.8069181,2
4620,0.5,0.357142857,0.416666667,0.674418605,0.558139535,0.5,0,0,0,0,0.151515152,4,2,0,1,2,1,01:50:42,-0.161290323,0.151515152,0,1,30,15,22.10365952,48.03692093,-25.93326141,2
4621,0.5,0.357142857,0.416666667,0.681818182,0.568181818,0.5,0,0,0,0,0.393939394,4,2,0,2,2,1,01:51:10,-0.193548387,0.393939394,0,1,30,30,25.31165952,55.56627909,-30.25461957,2
4622,0.5,0.357142857,0.416666667,0.666666667,0.555555556,0.5,0,1,0,0,0.121212121,4,2,0,3,2,1,01:51:39,-0.225806452,0.121212121,0,1,30,40,21.70265952,57.98995112,-36.28729159,2
4623,0.50877193,0.368421053,0.416666667,0.666666667,0.555555556,0.5,0,1,0,0,0.484848485,3,2,0,0,1,1,01:52:07,-0.193548387,0.484848485,1,0,0,0,43.16745457,29.31861112,13.84884345,1
4624,0.50877193,0.368421053,0.384615385,0.666666667,0.555555556,0.5,0,1,0,0,-0.242424242,3,2,1,0,1,2,01:52:25,-0.225806452,-0.242424242,1,0,15,0,39.64024944,21.94461112,17.69563832,2
4625,0.517241379,0.379310345,0.384615385,0.666666667,0.555555556,0.5,0,0,0,0,0.272727273,5,1,0,1,1,1,01:53:01,-0.193548387,0.272727273,1,0,15,15,43.50599499,31.92838112,11.57761387,1
4626,0.508474576,0.372881356,0.384615385,0.666666667,0.555555556,0.5,0,0,0,0,0.606060606,4,1,1,0,1,1,01:53:27,-0.161290323,0.606060606,1,0,30,15,49.67786612,29.97271112,19.705155,1
4627,0.516666667,0.366666667,0.384615385,0.666666667,0.555555556,0.5,0,0,0,0,0.393939394,5,2,2,0,1,1,01:53:46,-0.193548387,0.393939394,1,0,40,15,54.14436321,30.43231112,23.7120521,2
4628,0.508196721,0.360655738,0.384615385,0.666666667,0.555555556,0.5,0,0,0,0,0.757575758,3,2,0,1,1,1,01:54:31,-0.161290323,0.757575758,1,0,40,30,46.57150466,35.16098112,11.41052354,1
4629,0.508196721,0.360655738,0.384615385,0.666666667,0.555555556,0.529411765,0,0,1,0,-0.696969697,4,2,0,0,2,2,01:56:31,-0.193548387,-0.696969697,0,1,0,0,19.44017466,34.93405288,-15.49387823,2
4630,0.508196721,0.360655738,0.384615385,0.666666667,0.555555556,0.5,0,0,1,0,-0.757575758,3,2,0,1,2,2,01:57:15,-0.161290323,-0.757575758,0,1,0,15,16.48817466,36.04431112,-19.55613646,1
4631,0.508196721,0.360655738,0.384615385,0.673913043,0.543478261,0.5,0,0,1,0,0.393939394,4,1,1,0,2,1,01:57:59,-0.129032258,0.393939394,0,1,15,15,34.50957466,45.82162565,-11.31205099,1
4632,0.508196721,0.360655738,0.384615385,0.659574468,0.531914894,0.5,0,0,0,0,0.424242424,5,1,2,0,2,1,01:59:01,-0.161290323,0.424242424,0,1,30,15,34.66057466,48.21658958,-13.55601492,2
4633,0.508196721,0.360655738,0.384615385,0.645833333,0.520833333,0.5,0,1,0,0,0.393939394,4,2,0,1,2,1,01:59:27,-0.193548387,0.393939394,0,1,30,30,25.22617466,52.832625,-27.60645034,2
4634,0.508196721,0.360655738,0.384615385,0.632653061,0.510204082,0.5,0,1,0,0,0.242424242,4,2,0,2,2,1,01:59:52,-0.225806452,0.242424242,0,1,30,40,23.22117466,54.90086388,-31.67968922,2
4635,0.516129032,0.370967742,0.384615385,0.632653061,0.510204082,0.5,0,1,0,0,0.787878788,4,2,0,0,1,1,02:00:25,-0.193548387,0.787878788,1,0,0,0,49.23124315,35.00219388,14.22904927,1
4636,0.523809524,0.380952381,0.384615385,0.632653061,0.510204082,0.5,0,0,0,0,0.545454545,2,1,1,0,1,1,02:00:44,-0.161290323,0.545454545,1,0,15,0,44.71192964,24.39429388,20.31763576,1
4637,0.515625,0.375,0.384615385,0.632653061,0.510204082,0.5,0,0,0,0,0,5,1,2,0,1,1,02:01:29,-0.129032258,0,1,0,30,0,47.8610306,23.62629388,24.23473672,1
4638,0.507692308,0.369230769,0.384615385,0.632653061,0.510204082,0.5,1,0,0,0,0.454545455,5,1,3,0,1,1,02:01:51,-0.096774194,0.454545455,1,0,40,0,59.21228231,29.64129388,29.57098843,1
4639,0.507692308,0.369230769,0.384615385,0.64,0.52,0.5,1,0,0,0,0.03030303,5,2,0,0,2,1,02:03:37,-0.129032258,0.03030303,0,1,0,0,24.03155231,43.93013,-19.89857769,2
4640,0.507692308,0.369230769,0.384615385,0.647058824,0.529411765,0.5,1,0,1,0,0.424242424,3,2,0,1,2,1,02:04:00,-0.161290323,0.424242424,0,1,0,15,31.34455231,49.15867059,-17.81411828,2
4641,0.507692308,0.369230769,0.384615385,0.653846154,0.538461538,0.5,0,0,1,0,0.303030303,4,1,0,2,2,1,02:04:36,-0.193548387,0.303030303,0,1,0,30,29.35735231,52.89980846,-23.54245615,2
4642,0.507692308,0.369230769,0.384615385,0.641509434,0.528301887,0.5,0,1,1,0,0.393939394,5,1,0,3,2,1,02:05:06,-0.225806452,0.393939394,0,1,0,40,32.71035231,62.31727774,-29.60692543,2
4643,0.5,0.363636364,0.384615385,0.641509434,0.528301887,0.5,1,1,0,0,0.818181818,4,2,0,0,1,1,02:05:40,-0.193548387,0.818181818,1,0,0,0,50.91296882,35.56453774,15.34843108,1
4644,0.507462687,0.358208955,0.384615385,0.641509434,0.528301887,0.5,1,1,1,0,0.454545455,4,2,1,0,1,1,02:05:57,-0.225806452,0.454545455,1,0,15,0,56.50871393,30.75253774,25.75617619,2
4645,0.507462687,0.358208955,0.428571429,0.641509434,0.528301887,0.5,1,0,1,1,-0.454545455,2,2,0,1,1,2,02:06:30,-0.193548387,-0.454545455,1,0,15,15,38.63882382,25.10590774,13.53291608,1
4646,0.5,0.352941176,0.428571429,0.641509434,0.528301887,0.5,1,0,1,1,0.727272727,5,1,1,0,1,1,02:07:21,-0.161290323,0.727272727,1,0,30,15,61.28663378,39.61163774,21.67499604,1
4647,0.5,0.352941176,0.466666667,0.641509434,0.528301887,0.5,1,0,0,1,-0.303030303,1,2,2,0,1,2,02:07:37,-0.129032258,-0.303030303,1,0,40,15,40.20132902,20.74423774,19.45709128,1
4648,0.5,0.352941176,0.466666667,0.62962963,0.518518519,0.5,1,0,0,0,0.333333333,4,2,0,0,2,1,02:09:35,-0.161290323,0.333333333,0,1,0,0,26.13899902,45.71808556,-19.57908654,2
4649,0.5,0.352941176,0.466666667,0.62962963,0.518518519,0.473684211,0,0,0,0,0.060606061,2,2,0,1,2,2,02:09:59,-0.129032258,0.060606061,0,1,0,15,19.06339902,44.13759767,-25.07419865,1
4650,0.5,0.352941176,0.466666667,0.618181818,0.509090909,0.473684211,0,1,0,0,0.454545455,4,2,1,0,2,1,02:10:43,-0.161290323,0.454545455,0,1,15,15,30.32639902,49.04149029,-18.71509127,2
4651,0.5,0.352941176,0.466666667,0.625,0.517857143,0.473684211,0,1,1,0,0.424242424,3,2,0,1,2,1,02:11:08,-0.193548387,0.424242424,0,1,15,30,30.17539902,50.80073497,-20.62533595,2
4652,0.5,0.352941176,0.466666667,0.631578947,0.526315789,0.473684211,0,1,1,0,0.090909091,5,1,0,2,2,1,02:11:48,-0.225806452,0.090909091,0,1,15,40,28.94779902,53.88009631,-24.93229729,2
4653,0.492753623,0.347826087,0.466666667,0.631578947,0.526315789,0.473684211,1,0,1,0,0.333333333,5,1,0,0,1,1,02:12:23,-0.193548387,0.333333333,1,0,0,0,52.18330102,27.98812631,24.1951747,1
4654,0.492753623,0.347826087,0.5,0.631578947,0.526315789,0.473684211,1,0,0,1,-0.636363636,1,2,1,0,1,2,02:12:40,-0.161290323,-0.636363636,1,0,15,0,31.87723435,16.12272631,15.75450803,1
4655,0.485714286,0.342857143,0.5,0.631578947,0.526315789,0.473684211,1,0,0,2,-0.121212121,5,2,2,0,1,1,02:13:18,-0.129032258,-0.121212121,1,0,30,0,48.97387572,35.48972631,13.4841494,1
4656,0.492957746,0.352112676,0.5,0.631578947,0.526315789,0.473684211,0,0,0,2,0.272727273,5,1,3,0,1,1,02:13:56,-0.096774194,0.272727273,1,0,40,0,55.75196521,39.58612631,16.1658389,1
4657,0.492957746,0.352112676,0.5,0.631578947,0.526315789,0.45,0,0,0,2,-0.848484848,2,2,0,0,2,2,02:15:49,-0.064516129,-0.848484848,0,1,0,0,7.148235208,40.22471421,-33.076479,1
4658,0.492957746,0.352112676,0.5,0.620689655,0.517241379,0.45,0,0,0,1,0.484848485,3,2,1,0,2,1,02:16:37,-0.096774194,0.484848485,0,1,15,0,28.69223521,51.44847827,-22.75624306,2
4659,0.492957746,0.352112676,0.5,0.627118644,0.525423729,0.45,0,0,0,1,0.393939394,2,2,0,1,2,1,02:17:03,-0.129032258,0.393939394,0,1,15,15,21.33923521,52.39988644,-31.06065123,2
4660,0.492957746,0.352112676,0.5,0.627118644,0.525423729,0.476190476,0,0,0,0,-0.515151515,2,2,0,2,2,2,02:17:30,-0.161290323,-0.515151515,0,1,15,30,11.55923521,40.77405644,-29.21482123,2
4661,0.492957746,0.352112676,0.5,0.633333333,0.533333333,0.476190476,0,0,0,0,0.424242424,4,1,0,3,2,1,02:18:10,-0.193548387,0.424242424,0,1,15,40,24.92363521,58.43993999,-33.51630479,2
4662,0.5,0.361111111,0.5,0.633333333,0.533333333,0.476190476,0,0,0,0,0.909090909,2,1,0,0,1,1,02:19:02,-0.161290323,0.909090909,1,0,0,0,45.81852444,29.22259999,16.59592445,1
4663,0.506849315,0.369863014,0.5,0.633333333,0.533333333,0.476190476,0,0,0,0,0.545454545,4,2,1,0,1,1,02:19:26,-0.129032258,0.545454545,1,0,15,0,50.51606562,29.82719999,20.68886562,1
4664,0.5,0.364864865,0.5,0.633333333,0.533333333,0.476190476,1,0,0,0,0.727272727,4,1,2,0,1,1,02:19:44,-0.096774194,0.727272727,1,0,30,0,57.15258541,31.11659999,26.03598541,1
4665,0.506666667,0.373333333,0.5,0.633333333,0.533333333,0.476190476,1,0,0,0,0.636363636,3,2,3,0,1,1,02:20:01,-0.064516129,0.636363636,1,0,40,0,59.00633533,28.88019999,30.12613534,1
4666,0.506666667,0.373333333,0.5,0.633333333,0.533333333,0.454545455,1,0,0,0,-0.484848485,3,2,0,0,2,2,02:21:36,-0.032258065,-0.484848485,0,1,0,0,15.73600533,34.86289363,-19.1268883,1
4667,0.506666667,0.373333333,0.5,0.639344262,0.540983607,0.454545455,0,0,0,0,0.424242424,3,1,1,0,2,1,02:22:30,-0.064516129,0.424242424,0,1,15,0,26.98280533,43.60832643,-16.62552109,2
4668,0.506666667,0.373333333,0.5,0.64516129,0.532258065,0.454545455,0,0,0,0,0.424242424,4,2,0,1,2,1,02:23:26,-0.032258065,0.424242424,0,1,15,15,26.24940533,51.07533783,-24.8259325,1
